,real,predicted
100,94.51000213623047,98.15477
101,93.45999908447266,98.23034
102,89.13999938964844,97.65187
103,88.94999694824219,94.71566
104,87.83999633789062,95.10255
105,88.41999816894531,93.19395
106,88.72000122070312,93.90263
107,88.38999938964844,94.264595
108,86.80000305175781,93.14131
109,86.70999908447266,91.70342
110,87.0999984741211,91.3654
111,89.0,91.95489
112,89.19000244140625,93.15278
113,88.02999877929688,93.81041
114,87.36000061035156,91.807304
115,86.94999694824219,91.34507
116,85.04000091552734,90.67622
117,85.04000091552734,89.040794
118,85.31999969482422,89.34352
119,89.19999694824219,90.10995
120,89.0,92.80634
121,89.30000305175781,91.67717
122,86.1500015258789,92.28297
123,85.33000183105469,89.72079
124,86.11000061035156,89.396996
125,84.9800033569336,90.4891
126,85.05000305175781,88.991234
127,83.9800033569336,89.1191
128,81.44999694824219,88.6622
129,81.75,85.25804
130,82.7300033569336,86.67732
131,83.41000366210938,87.201965
132,82.70999908447266,87.984604
133,81.68000030517578,87.00937
134,79.58000183105469,86.10108
135,78.66999816894531,83.626236
136,78.54000091552734,83.170395
137,79.37000274658203,83.40811
138,80.51000213623047,83.87352
139,81.81999969482422,84.98325
140,80.29000091552734,85.944046
141,80.30999755859375,84.05325
142,78.04000091552734,84.64669
143,76.88999938964844,82.25654
144,76.75,80.74997
145,78.2300033569336,81.23064
146,82.36000061035156,82.61608
147,80.5999984741211,85.96377
148,79.51000213623047,83.64621
149,78.80999755859375,82.87278
150,77.87000274658203,82.21742
151,78.54000091552734,81.5895
152,76.25,82.54609
153,74.66000366210938,79.93834
154,71.95999908447266,78.824196
155,70.0,75.9692
156,70.2699966430664,74.32402
157,71.76000213623047,75.1908
158,72.4000015258789,76.1301
159,69.54000091552734,76.37273
160,69.0,73.192825
161,66.86000061035156,72.98491
162,69.04000091552734,70.42336
163,69.97000122070312,73.03019
164,70.69000244140625,74.2401
165,69.36000061035156,74.785576
166,68.01000213623047,72.628685
167,68.08000183105469,71.405045
168,69.05999755859375,72.05533
169,67.63999938964844,73.29271
170,69.87999725341797,71.94575
171,69.9800033569336,73.961685
172,69.20999908447266,73.93606
173,68.0999984741211,72.498886
174,66.55999755859375,71.41324
175,65.05000305175781,70.07555
176,64.8499984741211,68.42305
177,66.33000183105469,67.89028
178,64.27999877929688,69.66588
179,63.810001373291016,66.49261
180,65.16000366210938,66.15362
181,67.94000244140625,67.82467
182,67.37999725341797,70.49409
183,67.5999984741211,69.47409
184,68.66999816894531,69.718475
185,68.36000061035156,71.22857
186,67.12000274658203,70.46121
187,67.83000183105469,68.97546
188,69.0199966430664,70.24285
189,69.55999755859375,71.497375
190,69.66999816894531,71.67301
191,67.61000061035156,71.98671
192,66.93000030517578,69.79163
193,66.56999969482422,69.13851
194,65.9000015258789,68.82884
195,66.04000091552734,67.618805
196,66.83000183105469,68.2194
197,64.72000122070312,69.15874
198,65.51000213623047,66.89895
199,64.22000122070312,67.983734
200,66.2300033569336,66.220924
201,65.31999969482422,67.94844
202,64.8499984741211,66.70142
203,65.45999908447266,66.82383
204,64.45999908447266,68.11028
205,66.58000183105469,66.92892
206,67.05000305175781,68.720924
207,68.61000061035156,69.081726
208,68.61000061035156,70.05148
209,67.8499984741211,70.01704
210,67.41999816894531,68.97858
211,67.23999786376953,68.74345
212,67.38999938964844,68.37208
213,67.80000305175781,69.06533
214,69.8499984741211,69.173904
215,72.01000213623047,71.42323
216,71.76000213623047,73.50482
217,70.41999816894531,72.27529
218,67.62999725341797,70.72453
219,69.16000366210938,67.36076
220,68.19999694824219,69.36282
221,67.08999633789062,68.41763
222,67.51000213623047,67.51025
223,67.55999755859375,68.36843
224,67.9000015258789,68.587494
225,67.45999908447266,68.860664
226,66.8499984741211,67.91341
227,66.05999755859375,67.00183
228,65.51000213623047,65.85771
229,61.9000015258789,65.31418
230,61.290000915527344,62.468178
231,61.04999923706054,61.932938
232,61.9099998474121,61.839226
233,61.22000122070312,62.83568
234,61.29999923706055,61.534176
235,62.58000183105468,61.60206
236,63.040000915527344,62.74996
237,62.200000762939446,62.858788
238,62.06999969482422,61.855465
239,62.959999084472656,61.27573
240,64.97000122070312,62.154613
241,64.9800033569336,63.990368
242,65.08000183105469,63.97183
243,68.88999938964844,63.822796
244,69.0999984741211,67.57671
245,67.98999786376953,68.15289
246,66.70999908447266,66.47583
247,67.66999816894531,64.49887
248,67.62000274658203,65.66608
249,67.36000061035156,65.589516
250,70.12000274658203,64.914955
251,69.54000091552734,67.67792
